Day,Paikka,Rata_nro,arvo1,arvo2,arvo3,Voitto,Luku,V_summa 
1/13/2021,1,9,"0,28","0,24","0,53", ,2,
1/13/2021,1,10,"0,28","0,23","0,56", ,1,
1/13/2021,1,11,"0,28","0,28","0,48", ,3,
1/13/2021,1,12,"0,27","0,25","0,46", ,3,
1/13/2021,1,13,"0,00","0,00","0,00", ,0,
1/13/2021,1,14,"0,00","0,00","0,00", ,0,
1/13/2021,1,15,"0,00","0,00","0,00", ,0,
1/13/2021,1,16,"0,00","0,00","0,00", ,0,
1/13/2021,1,1,"0,00","0,00","0,00", ,0,
1/13/2021,1,2,"0,00","0,00","0,00", ,0,
1/13/2021,1,3,"0,00","0,00","0,00", ,0,
1/13/2021,1,4,"0,00","0,00","0,00", ,0,
1/13/2021,1,5,"0,00","0,00","0,00", ,0,
1/13/2021,1,6,"0,00","0,00","0,00", ,0,
1/13/2021,1,7,"0,00","0,00","0,00", ,0,
1/13/2021,1,8,"0,00","0,00","0,00", ,0,
1/13/2021,1,9,"0,00","0,00","0,00", ,0,
1/13/2021,1,10,"0,00","0,00","0,00", ,0,
1/13/2021,1,11,"0,00","0,00","0,00", ,0,
1/13/2021,1,12,"0,00","0,00","0,00", ,0,
1/13/2021,1,13,"0,00","0,00","0,00", ,0,
1/13/2021,1,14,"0,00","0,00","0,00", ,0,
1/13/2021,1,15,"0,00","0,00","0,00", ,0,
1/13/2021,1,16,"0,00","0,00","0,00", ,0,"100,70"
1/20/2021,1,1,"0,40","0,31","0,47", ,4,
1/20/2021,1,2,"0,63","0,69","0,67", ,11,
1/20/2021,1,3,"0,35","0,33","0,46", ,2,
1/20/2021,1,4,"0,31","0,25","0,42", ,2,
1/20/2021,1,5,"0,39","0,30","0,38", ,5,
1/20/2021,1,6,"0,29","0,25","0,53", ,2,
1/20/2021,1,7,"0,29","0,24","0,57", ,1,
1/20/2021,1,8,"0,27","0,33","0,49", ,2,
1/20/2021,1,9,"0,28","0,25","0,50", ,2,
1/20/2021,1,10,"0,39","0,26","0,55", ,4,
1/20/2021,1,11,"0,00","0,00","0,00", ,0,
1/20/2021,1,12,"0,00","0,00","0,00", ,0,
1/20/2021,1,13,"0,00","0,00","0,00", ,0,
1/20/2021,1,14,"0,00","0,00","0,00", ,0,
1/20/2021,1,15,"0,00","0,00","0,00", ,0,
1/20/2021,1,16,"0,00","0,00","0,00", ,0,
1/20/2021,1,1,"0,48","0,34","0,65", ,4,
1/20/2021,1,2,"0,34","0,32","0,43", ,3,
1/20/2021,1,3,"0,35","0,38","0,46", ,2,
1/20/2021,1,4,"0,31","0,38","0,50", ,1,
1/20/2021,1,5,"0,53","0,43","0,60",1,10,
1/20/2021,1,6,"0,00","0,00","0,00", ,0,
1/20/2021,1,7,"0,55","0,52","0,81", ,10,
1/20/2021,1,8,"0,00","0,00","0,00", ,0,
1/20/2021,1,9,"0,75","0,55","1,03", ,10,
1/20/2021,1,10,"0,06","0,01","0,30", ,1,
1/20/2021,1,11,"0,32","0,19","0,52", ,10,
1/20/2021,1,12,"0,00","0,00","0,00", ,0,
1/20/2021,1,13,"0,00","0,00","0,00", ,0,
1/20/2021,1,14,"0,00","0,00","0,00", ,0,
1/20/2021,1,15,"0,00","0,00","0,00", ,0,
1/20/2021,1,16,"0,00","0,00","0,00", ,0,
1/20/2021,1,1,"0,46","0,43","0,55", ,6,
1/20/2021,1,2,"0,50","0,55","0,53",1,9,
1/20/2021,1,3,"0,37","0,26","0,49", ,1,
1/20/2021,1,4,"0,00","0,00","0,00", ,0,
1/20/2021,1,5,"0,33","0,26","0,42", ,2,
1/20/2021,1,6,"0,31","0,23","0,54", ,1,
1/20/2021,1,7,"0,42","0,39","0,52", ,5,
1/20/2021,1,8,"0,00","0,00","0,00", ,0,
1/20/2021,1,9,"0,40","0,28","0,68", ,5,
1/20/2021,1,10,"0,54","0,55","0,48", ,10,
1/20/2021,1,11,"0,40","0,26","0,27", ,4,
1/20/2021,1,12,"0,00","0,00","0,00", ,0,
1/20/2021,1,13,"0,00","0,00","0,00", ,0,
1/20/2021,1,14,"0,00","0,00","0,00", ,0,
1/20/2021,1,15,"0,00","0,00","0,00", ,0,
1/20/2021,1,16,"0,00","0,00","0,00", ,0,
1/20/2021,1,1,"0,00","0,00","0,00", ,0,
1/20/2021,1,2,"0,59","0,60","0,64", ,9,
1/20/2021,1,3,"0,00","0,00","0,00", ,0,
1/20/2021,1,4,"0,09","0,13","0,21", ,1,
1/20/2021,1,5,"0,42","0,34","0,52",1,5,
1/20/2021,1,6,"0,29","0,23","0,61", ,1,
1/20/2021,1,7,"0,52","0,53","0,77", ,10,
1/20/2021,1,8,"0,27","0,35","0,49", ,2,
1/20/2021,1,9,"0,42","0,26","0,67", ,4,
1/20/2021,1,10,"0,57","0,27","0,77", ,9,
1/20/2021,1,11,"0,42","0,28","0,63", ,3,
1/20/2021,1,12,"0,00","0,00","0,00", ,0,
1/20/2021,1,13,"0,00","0,00","0,00", ,0,
1/20/2021,1,14,"0,51","0,34","0,63", ,9,
1/20/2021,1,15,"0,47","0,36","0,56", ,5,
1/20/2021,1,16,"0,00","0,00","0,00", ,0,
1/20/2021,1,1,"0,00","0,00","0,00", ,0,
1/20/2021,1,2,"0,00","0,00","0,00", ,0,
1/20/2021,1,3,"0,00","0,00","0,00", ,0,
1/20/2021,1,4,"0,00","0,00","0,00", ,0,
1/20/2021,1,5,"0,00","0,00","0,00", ,0,
1/20/2021,1,6,"0,00","0,00","0,00", ,0,
1/20/2021,1,7,"0,00","0,00","0,00", ,0,
1/20/2021,1,8,"0,00","0,00","0,00", ,0,
1/20/2021,1,9,"0,00","0,00","0,00", ,0,
1/20/2021,1,10,"0,00","0,00","0,00", ,0,
1/20/2021,1,11,"0,00","0,00","0,00", ,0,
1/20/2021,1,12,"0,00","0,00","0,00", ,0,
1/20/2021,1,13,"0,00","0,00","0,00", ,0,
1/20/2021,1,14,"0,00","0,00","0,00", ,0,
1/20/2021,1,15,"0,00","0,00","0,00", ,0,
1/20/2021,1,16,"0,00","0,00","0,00", ,0,"70,43"
1/27/2021,1,1,"0,00","0,00","0,00", ,0,
1/27/2021,1,2,"0,26","0,21","0,40", ,1,
1/27/2021,1,3,"0,27","0,18","0,35", ,1,
1/27/2021,1,4,"0,55","0,50","0,67", ,10,
1/27/2021,1,5,"0,69","0,60","0,80", ,10,
1/27/2021,1,6,"0,66","0,72","0,86",1,11,
1/27/2021,1,7,"0,00","0,00","0,00", ,0,
1/27/2021,1,8,"0,63","0,59","0,79", ,7,
1/27/2021,1,9,"0,51","0,26","0,63", ,7,
1/27/2021,1,10,"0,00","0,00","0,00", ,0,
1/27/2021,1,11,"0,06","0,01","0,28", ,1,
1/27/2021,1,12,"0,00","0,00","0,00", ,0,
1/27/2021,1,13,"0,00","0,00","0,00", ,0,
1/27/2021,1,14,"0,00","0,00","0,00", ,0,
1/27/2021,1,15,"0,00","0,00","0,00", ,0,
1/27/2021,1,16,"0,00","0,00","0,00", ,0,
1/27/2021,1,1,"0,43","0,27","0,49", ,5,
1/27/2021,1,2,"0,36","0,24","0,39", ,5,
1/27/2021,1,3,"0,27","0,31","0,36", ,4,
1/27/2021,1,4,"0,76","0,78","0,78",1,11,
1/27/2021,1,5,"0,00","0,00","0,00", ,0,
1/27/2021,1,6,"0,53","0,47","0,80", ,8,
1/27/2021,1,7,"0,07","0,02","0,32", ,1,
1/27/2021,1,8,"0,00","0,00","0,00", ,0,
1/27/2021,1,9,"0,00","0,00","0,00", ,0,
1/27/2021,1,10,"0,06","0,01","0,34", ,1,
1/27/2021,1,11,"0,00","0,00","0,00", ,0,
1/27/2021,1,12,"0,00","0,00","0,00", ,0,
1/27/2021,1,13,"0,00","0,00","0,00", ,0,
1/27/2021,1,14,"0,00","0,00","0,00", ,0,
1/27/2021,1,15,"0,00","0,00","0,00", ,0,
1/27/2021,1,16,"0,00","0,00","0,00", ,0,
1/27/2021,1,1,"0,72","0,50","0,83", ,10,
1/27/2021,1,2,"0,72","0,53","0,85", ,6,
1/27/2021,1,3,"0,00","0,00","0,00", ,0,
1/27/2021,1,4,"0,00","0,00","0,00", ,0,
1/27/2021,1,5,"0,81","0,79","0,96", ,11,
1/27/2021,1,6,"0,00","0,00","0,00", ,0,
1/27/2021,1,7,"0,42","0,02","0,35", ,1,
1/27/2021,1,8,"0,40","0,23","0,51",1,4,
1/27/2021,1,9,"0,74","0,63","0,59", ,11,
1/27/2021,1,10,"0,41","0,17","0,34", ,4,
1/27/2021,1,11,"0,00","0,00","0,00", ,0,
1/27/2021,1,12,"0,00","0,00","0,00", ,0,
1/27/2021,1,13,"0,00","0,00","0,00", ,0,
1/27/2021,1,14,"0,00","0,00","0,00", ,0,
1/27/2021,1,15,"0,00","0,00","0,00", ,0,
1/27/2021,1,16,"0,00","0,00","0,00", ,0,
1/27/2021,1,1,"0,44","0,63","0,52",1,9,
1/27/2021,1,2,"0,26","0,21","0,40", ,1,
1/27/2021,1,3,"0,00","0,00","0,00", ,0,
1/27/2021,1,4,"0,62","0,36","0,62", ,5,
1/27/2021,1,5,"0,23","0,17","0,38", ,1,
1/27/2021,1,6,"0,20","0,14","0,46", ,1,
1/27/2021,1,7,"0,21","0,16","0,50", ,1,
1/27/2021,1,8,"0,37","0,26","0,51", ,6,
1/27/2021,1,9,"0,51","0,40","0,71", ,7,
1/27/2021,1,10,"0,38","0,24","0,58", ,6,
1/27/2021,1,11,"0,19","0,15","0,48", ,2,
1/27/2021,1,12,"0,45","0,37","0,65", ,10,
1/27/2021,1,13,"0,00","0,00","0,00", ,0,
1/27/2021,1,14,"0,00","0,00","0,00", ,0,
1/27/2021,1,15,"0,00","0,00","0,00", ,0,
1/27/2021,1,16,"0,00","0,00","0,00", ,0,
1/27/2021,1,1,"0,00","0,00","0,00", ,0,
1/27/2021,1,2,"0,00","0,00","0,00", ,0,
1/27/2021,1,3,"0,00","0,00","0,00", ,0,
1/27/2021,1,4,"0,00","0,00","0,00", ,0,
1/27/2021,1,5,"0,00","0,00","0,00", ,0,
1/27/2021,1,6,"0,00","0,00","0,00", ,0,
1/27/2021,1,7,"0,00","0,00","0,00", ,0,
1/27/2021,1,8,"0,00","0,00","0,00", ,0,
1/27/2021,1,9,"0,00","0,00","0,00", ,0,
1/27/2021,1,10,"0,00","0,00","0,00", ,0,
1/27/2021,1,11,"0,00","0,00","0,00", ,0,
1/27/2021,1,12,"0,00","0,00","0,00", ,0,
1/27/2021,1,13,"0,00","0,00","0,00", ,0,
1/27/2021,1,14,"0,00","0,00","0,00", ,0,
1/27/2021,1,15,"0,00","0,00","0,00", ,0,
1/27/2021,1,16,"0,00","0,00","0,00", ,0,"59,30"
12/30/1899,1,1,"0,43","0,64","0,49",1,9,
12/30/1899,1,2,"0,68","0,31","0,42", ,3,
12/30/1899,1,3,"0,61","0,46","0,50", ,6,
12/30/1899,1,4,"0,31","0,22","0,55", ,4,
12/30/1899,1,5,"0,31","0,34","0,72", ,7,
12/30/1899,1,6,"0,00","0,00","0,00", ,0,
12/30/1899,1,7,"0,29","0,27","0,52", ,2,
12/30/1899,1,8,"0,00","0,00","0,00", ,0,
12/30/1899,1,9,"0,27","0,00","0,00", ,0,
12/30/1899,1,10,"0,26","0,72","0,83", ,11,
12/30/1899,1,11,"0,00","0,00","0,00", ,0,
12/30/1899,1,12,"0,00","0,00","0,00", ,0,
12/30/1899,1,13,"0,00","0,00","0,00", ,0,
12/30/1899,1,14,"0,00","0,00","0,00", ,0,
12/30/1899,1,15,"0,00","0,00","0,00", ,0,
12/30/1899,1,16,"0,00","0,00","0,00", ,0,
12/30/1899,1,1,"0,51","0,29","0,53", ,7,
12/30/1899,1,2,"0,68","0,73","0,72", ,11,
12/30/1899,1,3,"0,61","0,68","0,67", ,11,
12/30/1899,1,4,"0,31","0,42","0,58", ,1,
12/30/1899,1,5,"0,31","0,26","0,57", ,2,
12/30/1899,1,6,"0,00","0,00","0,00", ,0,
12/30/1899,1,7,"0,29","0,27","0,56", ,2,
12/30/1899,1,8,"0,00","0,00","0,00", ,0,
12/30/1899,1,9,"0,27","0,42","0,59",1,3,
12/30/1899,1,10,"0,26","0,25","0,48", ,3,
12/30/1899,1,11,"0,00","0,00","0,00", ,0,
12/30/1899,1,12,"0,00","0,00","0,00", ,0,
12/30/1899,1,13,"0,00","0,00","0,00", ,0,
12/30/1899,1,14,"0,00","0,00","0,00", ,0,
12/30/1899,1,15,"0,00","0,00","0,00", ,0,
12/30/1899,1,16,"0,00","0,00","0,00", ,0,
12/30/1899,1,1,"0,61","0,38","0,64", ,10,
12/30/1899,1,2,"0,59","0,54","0,64", ,9,
12/30/1899,1,3,"0,60","0,30","0,63", ,8,
12/30/1899,1,4,"0,00","0,00","0,00", ,0,
12/30/1899,1,5,"0,58","0,26","0,76", ,9,
12/30/1899,1,6,"0,30","0,25","0,58", ,2,
12/30/1899,1,7,"0,00","0,00","0,00", ,0,
12/30/1899,1,8,"0,00","0,00","0,00", ,0,
12/30/1899,1,9,"0,42","0,27","0,62", ,5,
12/30/1899,1,10,"0,30","0,25","0,56", ,2,
12/30/1899,1,11,"0,29","0,23","0,32", ,1,
12/30/1899,1,12,"0,56","0,58","0,61",1,11,
12/30/1899,1,13,"0,00","0,00","0,00", ,0,
12/30/1899,1,14,"0,00","0,00","0,00", ,0,
12/30/1899,1,15,"0,00","0,00","0,00", ,0,
12/30/1899,1,16,"0,00","0,00","0,00", ,0,
12/30/1899,1,1,"0,51","0,33","0,51", ,4,
12/30/1899,1,2,"0,64","0,70","0,67", ,11,
12/30/1899,1,3,"0,35","0,26","0,43", ,1,
12/30/1899,1,4,"0,00","0,00","0,00", ,0,
12/30/1899,1,5,"0,00","0,00","0,00", ,0,
12/30/1899,1,6,"0,16","0,03","0,40", ,2,
12/30/1899,1,7,"0,00","0,00","0,00", ,0,
12/30/1899,1,8,"0,05","0,01","0,28", ,1,
12/30/1899,1,9,"0,00","0,00","0,00", ,0,
12/30/1899,1,10,"0,48","0,27","0,67", ,5,
12/30/1899,1,11,"0,47","0,27","0,61", ,8,
12/30/1899,1,12,"0,45","0,24","0,61",1,4,
12/30/1899,1,13,"0,41","0,31","0,56", ,4,
12/30/1899,1,14,"0,23","0,31","0,41", ,1,
12/30/1899,1,15,"0,00","0,00","0,00", ,0,
12/30/1899,1,16,"0,00","0,00","0,00", ,0,
12/30/1899,1,1,"0,00","0,00","0,00", ,0,
12/30/1899,1,2,"0,00","0,00","0,00", ,0,
12/30/1899,1,3,"0,00","0,00","0,00", ,0,
12/30/1899,1,4,"0,00","0,00","0,00", ,0,
12/30/1899,1,5,"0,00","0,00","0,00", ,0,
12/30/1899,1,6,"0,00","0,00","0,00", ,0,
12/30/1899,1,7,"0,00","0,00","0,00", ,0,
12/30/1899,1,8,"0,00","0,00","0,00", ,0,
12/30/1899,1,9,"0,00","0,00","0,00", ,0,
12/30/1899,1,10,"0,00","0,00","0,00", ,0,
12/30/1899,1,11,"0,00","0,00","0,00", ,0,
12/30/1899,1,12,"0,00","0,00","0,00", ,0,
12/30/1899,1,13,"0,00","0,00","0,00", ,0,
12/30/1899,1,14,"0,00","0,00","0,00", ,0,
12/30/1899,1,15,"0,00","0,00","0,00", ,0,
12/30/1899,1,16,"0,00","0,00","0,00", ,0,
2/3/2021,1,1,"0,00","0,00","0,00", ,1,
2/3/2021,1,2,"0,45","0,30","0,54", ,0,
2/3/2021,1,3,"0,69","0,43","0,69", ,3,
2/3/2021,1,4,"0,43","0,23","0,69", ,8,
2/3/2021,1,5,"0,66","0,36","0,92",1,3,
2/3/2021,1,6,"0,64","0,45","0,82", ,9,
2/3/2021,1,7,"0,63","0,45","0,88", ,8,
2/3/2021,1,8,"0,56","0,62","0,83", ,8,
2/3/2021,1,9,"0,40","0,24","0,66", ,11,
2/3/2021,1,10,"0,40","0,24","0,63", ,2,
2/3/2021,1,11,"0,00","0,00","0,00", ,4,
2/3/2021,1,12,"0,00","0,00","0,00", ,0,
2/3/2021,1,13,"0,00","0,00","0,00", ,0,
2/3/2021,1,14,"0,00","0,00","0,00", ,0,
2/3/2021,1,15,"0,00","0,00","0,00", ,0,
2/3/2021,1,16,"0,00","0,00","0,00", ,0,
2/3/2021,1,1,"0,00","0,28","0,59", ,3,
2/3/2021,1,2,"0,72","0,70","0,82", ,10,
2/3/2021,1,3,"0,48","0,44","0,58", ,3,
2/3/2021,1,4,"0,51","0,44","0,72", ,8,
2/3/2021,1,5,"0,40","0,30","0,66", ,5,
2/3/2021,1,6,"0,00","0,00","0,00", ,0,
2/3/2021,1,7,"0,53","0,35","0,66", ,6,
2/3/2021,1,8,"0,48","0,29","0,67",1,9,
2/3/2021,1,9,"0,00","0,00","0,00", ,0,
2/3/2021,1,10,"0,00","0,00","0,00", ,0,
2/3/2021,1,11,"0,68","0,81","0,91", ,11,
2/3/2021,1,12,"0,00","0,00","0,00", ,0,
2/3/2021,1,13,"0,00","0,00","0,00", ,0,
2/3/2021,1,14,"0,00","0,00","0,00", ,0,
2/3/2021,1,15,"0,00","0,00","0,00", ,0,
2/3/2021,1,16,"0,00","0,00","0,00", ,0,
2/3/2021,1,1,"0,50","0,33","0,58",1,55,
2/3/2021,1,2,"0,30","0,28","0,46", ,10,
2/3/2021,1,3,"0,31","0,04","0,24", ,2,
2/3/2021,1,4,"0,47","0,37","0,84", ,1,
2/3/2021,1,5,"0,38","0,44","0,76", ,6,
2/3/2021,1,6,"0,46","0,50","0,81", ,7,
2/3/2021,1,7,"0,00","0,00","0,00", ,10,
2/3/2021,1,8,"0,23","0,29","0,48", ,0,
2/3/2021,1,9,"0,00","0,00","0,00", ,2,
2/3/2021,1,10,"0,25","0,21","0,33", ,0,
2/3/2021,1,11,"0,24","0,22","0,57", ,2,
2/3/2021,1,12,"0,00","0,00","0,00", ,1,
2/3/2021,1,13,"0,00","0,00","0,00", ,0,
2/3/2021,1,14,"0,00","0,00","0,00", ,0,
2/3/2021,1,15,"0,00","0,00","0,00", ,0,
2/3/2021,1,16,"0,00","0,00","0,00", ,0,
2/3/2021,1,1,"0,11","0,03","0,25", ,1,
2/3/2021,1,2,"0,62","0,66","0,72", ,10,
2/3/2021,1,3,"0,00","0,00","0,00", ,0,
2/3/2021,1,4,"0,67","0,71","0,91", ,11,
2/3/2021,1,5,"0,30","0,25","0,60", ,2,
2/3/2021,1,6,"0,62","0,47","0,82",1,9,
2/3/2021,1,7,"0,07","0,02","0,32", ,1,
2/3/2021,1,8,"0,26","0,35","0,52", ,2,
2/3/2021,1,9,"0,27","0,24","0,52", ,2,
2/3/2021,1,10,"0,00","0,00","0,00", ,0,
2/3/2021,1,11,"0,27","0,22","0,53", ,1,
2/3/2021,1,12,"0,00","0,00","0,00", ,0,
2/3/2021,1,13,"0,00","0,00","0,00", ,0,
2/3/2021,1,14,"0,00","0,00","0,00", ,0,
2/3/2021,1,15,"0,00","0,00","0,00", ,0,
2/3/2021,1,16,"0,00","0,00","0,00", ,0,
2/3/2021,1,1,"0,00","0,00","0,00", ,0,
2/3/2021,1,2,"0,00","0,00","0,00", ,0,
2/3/2021,1,3,"0,00","0,00","0,00", ,0,
2/3/2021,1,4,"0,00","0,00","0,00", ,0,
2/3/2021,1,5,"0,00","0,00","0,00", ,0,
2/3/2021,1,6,"0,00","0,00","0,00", ,0,
2/3/2021,1,7,"0,00","0,00","0,00", ,0,
2/3/2021,1,8,"0,00","0,00","0,00", ,0,
2/3/2021,1,9,"0,00","0,00","0,00", ,0,
2/3/2021,1,10,"0,00","0,00","0,00", ,0,
2/3/2021,1,11,"0,00","0,00","0,00", ,0,
2/3/2021,1,12,"0,00","0,00","0,00", ,0,
2/3/2021,1,13,"0,00","0,00","0,00", ,0,
2/3/2021,1,14,"0,00","0,00","0,00", ,0,
2/3/2021,1,15,"0,00","0,00","0,00", ,0,
2/3/2021,1,16,"0,00","0,00","0,00", ,0,"3 319,66"
2/10/2021,1,1,"0,44","0,31","0,52", ,7,
2/10/2021,1,2,"0,54","0,55","0,61",1,8,
2/10/2021,1,3,"0,00","0,00","0,00", ,0,
2/10/2021,1,4,"0,52","0,33","0,61", ,7,
2/10/2021,1,5,"0,56","0,30","0,62", ,9,
2/10/2021,1,6,"0,28","0,21","0,53", ,1,
2/10/2021,1,7,"0,27","0,23","0,58", ,1,
2/10/2021,1,8,"0,00","0,00","0,00", ,0,
2/10/2021,1,9,"0,54","0,39","0,72", ,10,
2/10/2021,1,10,"0,27","0,22","0,51", ,1,
2/10/2021,1,11,"0,00","0,00","0,00", ,0,
2/10/2021,1,12,"0,00","0,00","0,00", ,0,
2/10/2021,1,13,"0,00","0,00","0,00", ,0,
2/10/2021,1,14,"0,00","0,00","0,00", ,0,
2/10/2021,1,15,"0,00","0,00","0,00", ,0,
2/10/2021,1,16,"0,00","0,00","0,00", ,0,
2/10/2021,1,1,"0,00","0,00","0,00", ,0,
2/10/2021,1,2,"0,55","0,40","0,54", ,6,
2/10/2021,1,3,"0,33","0,35","0,40", ,2,
2/10/2021,1,4,"0,00","0,00","0,00", ,0,
2/10/2021,1,5,"0,52","0,32","0,56", ,7,
2/10/2021,1,6,"0,51","0,33","0,68", ,8,
2/10/2021,1,7,"0,55","0,63","0,78", ,9,
2/10/2021,1,8,"0,48","0,44","0,60", ,7,
2/10/2021,1,9,"0,39","0,23","0,66", ,4,
2/10/2021,1,10,"0,27","0,24","0,53", ,2,
2/10/2021,1,11,"0,49","0,37","0,60", ,6,
2/10/2021,1,12,"0,00","0,00","0,00", ,0,
2/10/2021,1,13,"0,45","0,30","0,53", ,6,
2/10/2021,1,14,"0,46","0,40","0,52",1,5,
2/10/2021,1,15,"0,00","0,00","0,00", ,0,
2/10/2021,1,16,"0,00","0,00","0,00", ,0,
2/10/2021,1,1,"0,00","0,00","0,00", ,0,
2/10/2021,1,2,"0,36","0,61","0,73", ,6,
2/10/2021,1,3,"0,13","0,04","0,21", ,2,
2/10/2021,1,4,"0,09","0,24","0,53", ,0,
2/10/2021,1,5,"0,09","0,24","0,44", ,7,
2/10/2021,1,6,"0,07","0,34","0,57", ,8,
2/10/2021,1,7,"0,29","0,63","0,74",1,9,
2/10/2021,1,8,"0,27","0,39","0,79", ,7,
2/10/2021,1,9,"0,16","0,23","0,61", ,4,
2/10/2021,1,10,"0,00","0,00","0,00", ,2,
2/10/2021,1,11,"0,00","0,00","0,00", ,6,
2/10/2021,1,12,"0,00","0,00","0,00", ,0,
2/10/2021,1,13,"0,00","0,00","0,00", ,6,
2/10/2021,1,14,"0,00","0,00","0,00", ,5,
2/10/2021,1,15,"0,00","0,00","0,00", ,0,
2/10/2021,1,16,"0,00","0,00","0,00", ,0,
2/10/2021,1,1,"0,00","0,00","0,00", ,0,
2/10/2021,1,2,"0,32","0,27","0,42", ,2,
2/10/2021,1,3,"0,45","0,43","0,52", ,7,
2/10/2021,1,4,"0,41","0,23","0,48", ,5,
2/10/2021,1,5,"0,30","0,24","0,40", ,2,
2/10/2021,1,6,"0,59","0,57","0,79",1,10,
2/10/2021,1,7,"0,07","0,02","0,35", ,1,
2/10/2021,1,8,"0,00","0,00","0,00", ,0,
2/10/2021,1,9,"0,00","0,00","0,00", ,0,
2/10/2021,1,10,"0,00","0,00","0,00", ,0,
2/10/2021,1,11,"0,62","0,76","0,84", ,11,
2/10/2021,1,12,"0,00","0,00","0,00", ,0,
2/10/2021,1,13,"0,00","0,00","0,00", ,0,
2/10/2021,1,14,"0,00","0,00","0,00", ,0,
2/10/2021,1,15,"0,00","0,00","0,00", ,0,
2/10/2021,1,16,"0,00","0,00","0,00", ,0,
2/10/2021,1,1,"0,00","0,00","0,00", ,0,
2/10/2021,1,2,"0,00","0,00","0,00", ,0,
2/10/2021,1,3,"0,00","0,00","0,00", ,0,
2/10/2021,1,4,"0,00","0,00","0,00", ,0,
2/10/2021,1,5,"0,00","0,00","0,00", ,0,
2/10/2021,1,6,"0,00","0,00","0,00", ,0,
2/10/2021,1,7,"0,00","0,00","0,00", ,0,
2/10/2021,1,8,"0,00","0,00","0,00", ,0,
2/10/2021,1,9,"0,00","0,00","0,00", ,0,
2/10/2021,1,10,"0,00","0,00","0,00", ,0,
2/10/2021,1,11,"0,00","0,00","0,00", ,0,
2/10/2021,1,12,"0,00","0,00","0,00", ,0,
2/10/2021,1,13,"0,00","0,00","0,00", ,0,
2/10/2021,1,14,"0,00","0,00","0,00", ,0,
2/10/2021,1,15,"0,00","0,00","0,00", ,0,
2/10/2021,1,16,"0,00","0,00","0,00", ,0,"28,60"
2/17/2021,1,1,"0,55","0,36","0,59",1,10,
2/17/2021,1,2,"0,57","0,41","0,61", ,6,
2/17/2021,1,3,"0,46","0,37","0,57", ,5,
2/17/2021,1,4,"0,56","0,51","0,61", ,8,
2/17/2021,1,5,"0,60","0,63","0,67", ,11,
2/17/2021,1,6,"0,59","0,43","0,63", ,9,
2/17/2021,1,7,"0,33","0,30","0,59", ,5,
2/17/2021,1,8,"0,19","0,17","0,44", ,4,
2/17/2021,1,9,"0,06","0,17","0,29", ,1,
2/17/2021,1,10,"0,06","0,01","0,30", ,1,
2/17/2021,1,11,"0,00","0,00","0,00", ,0,
2/17/2021,1,12,"0,00","0,00","0,00", ,0,
2/17/2021,1,13,"0,00","0,00","0,00", ,0,
2/17/2021,1,14,"0,00","0,00","0,00", ,0,
2/17/2021,1,15,"0,00","0,00","0,00", ,0,
2/17/2021,1,16,"0,00","0,00","0,00", ,0,
2/17/2021,1,1,"0,00","0,00","0,00", ,0,
2/17/2021,1,2,"0,44","0,32","0,50", ,4,
2/17/2021,1,3,"0,13","0,04","0,21", ,1,
2/17/2021,1,4,"0,09","0,11","0,21", ,1,
2/17/2021,1,5,"0,09","0,03","0,21", ,1,
2/17/2021,1,6,"0,00","0,00","0,00", ,0,
2/17/2021,1,7,"0,30","0,21","0,50", ,3,
2/17/2021,1,8,"0,42","0,31","0,66",1,6,
2/17/2021,1,9,"0,38","0,25","0,63", ,4,
2/17/2021,1,10,"0,71","0,82","0,96", ,11,
2/17/2021,1,11,"0,00","0,00","0,00", ,0,
2/17/2021,1,12,"0,00","0,00","0,00", ,0,
2/17/2021,1,13,"0,00","0,00","0,00", ,0,
2/17/2021,1,14,"0,00","0,00","0,00", ,0,
2/17/2021,1,15,"0,00","0,00","0,00", ,0,
2/17/2021,1,16,"0,00","0,00","0,00", ,0,
2/17/2021,1,1,"0,25","0,15","0,39", ,2,
2/17/2021,1,2,"0,00","0,00","0,00", ,0,
2/17/2021,1,3,"0,26","0,16","0,20", ,2,
2/17/2021,1,4,"0,53","0,60","0,66", ,11,
2/17/2021,1,5,"0,23","0,17","0,33", ,2,
2/17/2021,1,6,"0,21","0,35","0,44", ,4,
2/17/2021,1,7,"0,43","0,49","0,70", ,10,
2/17/2021,1,8,"0,30","0,48","0,64",1,7,
2/17/2021,1,9,"0,19","0,16","0,50", ,2,
2/17/2021,1,10,"0,00","0,00","0,00", ,0,
2/17/2021,1,11,"0,00","0,00","0,00", ,0,
2/17/2021,1,12,"0,00","0,00","0,00", ,0,
2/17/2021,1,13,"0,00","0,00","0,00", ,0,
2/17/2021,1,14,"0,00","0,00","0,00", ,0,
2/17/2021,1,15,"0,00","0,00","0,00", ,0,
2/17/2021,1,16,"0,00","0,00","0,00", ,0,
2/17/2021,1,1,"0,40","0,20","0,49", ,3,
2/17/2021,1,2,"0,00","0,00","0,00", ,0,
2/17/2021,1,3,"0,52","0,35","0,49", ,7,
2/17/2021,1,4,"0,60","0,51","0,69",1,8,
2/17/2021,1,5,"0,63","0,31","0,75", ,9,
2/17/2021,1,6,"0,35","0,26","0,46", ,4,
2/17/2021,1,7,"0,55","0,34","0,71", ,8,
2/17/2021,1,8,"0,60","0,64","0,87", ,11,
